id_aluno;necessidade_especial;id_escola_alocada;id_sala_alocada;etapa_desejada;etapa_sala;horario_desejado;horario_sala
236582;0;111;1712;7;7;0;0
236584;1;22;295;7;7;0;0
236597;0;66;1029;7;7;1;1
236601;0;83;1316;7;7;1;1
236627;0;74;1211;9;9;1;1
236667;0;35;569;9;9;1;1
236703;0;43;711;7;7;1;1
236711;0;27;352;9;9;0;0
236718;0;32;457;7;7;0;0
236720;0;109;1686;6;6;0;0
236765;0;48;801;7;7;0;0
236772;0;149;2147;9;9;0;0
236778;0;37;606;8;8;0;0
236787;0;136;1974;9;9;0;0
236803;0;83;1313;10;10;0;0
236805;0;28;372;9;9;0;0
236819;0;94;1526;8;8;0;0
236821;0;86;1381;9;9;0;0
236825;0;112;1733;10;10;1;1
236827;0;5;84;9;9;1;1
236830;1;76;1229;9;9;1;1
236834;0;76;1226;8;8;0;0
236835;0;94;1533;7;7;1;1
236850;0;39;639;7;7;1;1
236856;0;43;715;9;9;1;1
236863;0;33;493;9;9;1;1
236869;0;88;1406;7;7;0;0
236895;0;65;1008;9;9;0;0
236896;0;73;1189;9;9;1;1
236925;0;30;426;8;8;0;0
236928;0;33;526;10;10;0;0
236976;0;88;1398;10;10;1;1
236989;1;142;2067;10;10;1;1
236994;0;91;1478;9;9;0;0
237010;0;40;656;7;7;1;1
237032;0;90;1465;10;10;0;0
237033;0;91;1482;9;9;0;0
237048;0;73;1184;7;7;1;1
237049;0;3;45;9;9;0;0
237050;0;112;1732;9;9;1;1
237072;0;93;1522;9;9;1;1
237084;0;91;1482;9;9;0;0
237099;0;150;2178;9;9;1;1
237102;0;87;1384;5;5;1;1
237111;0;29;390;10;10;0;0
237112;0;32;476;9;9;0;0
237113;0;67;1060;7;7;0;0
237115;0;148;2137;10;10;1;1
237119;0;149;2141;8;8;1;1
237143;0;63;982;8;8;1;1
237145;0;91;1474;8;8;0;0
237164;0;43;720;8;8;1;1
237203;0;35;564;6;6;0;0
237213;0;71;1142;9;9;0;0
237231;0;73;1193;8;8;1;1
237235;0;47;787;5;5;1;1
237239;0;137;1991;10;10;0;0
237253;0;48;800;12;12;1;1
237263;0;70;1120;10;10;1;1
237277;0;47;788;6;6;0;0
237282;0;30;420;6;6;1;1
237295;0;35;564;6;6;0;0
237307;0;37;601;9;9;1;1
237327;0;89;1446;8;8;1;1
237328;0;63;982;8;8;1;1
237329;0;132;1918;6;6;1;1
237336;0;31;438;10;10;0;0
237344;0;146;2107;9;9;1;1
237345;0;22;299;7;7;1;1
237347;0;145;2096;6;6;0;0
237370;0;6;96;8;8;0;0
237371;0;65;1015;9;9;1;1
237372;0;75;1217;6;6;1;1
237376;0;103;1631;10;10;1;1
237387;0;48;812;10;10;1;1
237389;0;2;23;9;9;1;1
237393;0;43;737;7;7;0;0
237414;0;38;619;6;6;1;1
237426;0;41;678;9;9;0;0
237451;0;2;31;9;9;0;0
237456;0;47;786;6;6;1;1
237462;0;43;714;8;8;0;0
237478;1;2;25;8;8;1;1
237485;0;23;310;6;6;1;1
237495;0;84;1332;7;7;1;1
237513;0;146;2123;8;8;1;1
237520;0;32;489;6;6;1;1
237522;0;67;1060;7;7;0;0
237525;1;117;1788;5;5;1;1
237529;0;45;767;9;9;1;1
237534;0;91;1474;8;8;0;0
237542;0;108;1681;9;9;0;0
237553;0;108;1677;7;7;1;1
237558;0;24;311;9;9;1;1
237565;0;76;1239;9;9;1;1
237568;0;33;518;10;10;1;1
237572;0;146;2111;8;8;0;0
237574;0;38;607;6;6;0;0
237595;0;141;2044;9;9;1;1
237617;0;37;602;8;8;1;1
237625;0;29;375;7;7;1;1
237641;0;146;2112;7;7;0;0
237658;0;112;1725;10;10;1;1
237660;0;150;2169;8;8;0;0
237662;0;145;2102;9;9;1;1
237666;0;82;1302;8;8;0;0
237668;0;44;743;9;9;1;1
237669;0;136;1984;9;9;1;1
237672;0;92;1486;8;8;0;0
237678;0;35;560;7;7;1;1
237685;0;146;2114;9;9;1;1
237697;0;149;2167;12;12;1;1
237707;0;112;1719;12;12;1;1
237711;1;148;2131;8;8;0;0
237713;0;140;2024;7;7;0;0
237734;0;24;311;9;9;1;1
237738;0;67;1062;7;7;0;0
237743;0;29;388;7;7;1;1
237752;0;30;423;7;7;0;0
237769;0;71;1144;8;8;1;1
237786;1;149;2166;9;9;1;1
237798;0;46;771;9;9;1;1
237799;0;143;2082;9;9;1;1
237842;0;93;1518;9;9;0;0
237854;0;141;2032;8;8;1;1
237858;0;141;2030;8;8;0;0
237898;0;107;1668;8;8;1;1
237902;0;4;64;10;10;1;1
237904;0;88;1406;7;7;0;0
237917;0;86;1367;9;9;1;1
237923;0;93;1515;8;8;1;1
237936;0;89;1445;7;7;1;1
237953;0;84;1336;7;7;1;1
237966;0;72;1183;9;9;0;0
237972;0;118;1793;9;9;1;1
238019;0;96;1569;9;9;0;0
238021;0;75;1218;8;8;0;0
238032;1;146;2111;8;8;0;0
238044;0;25;328;9;9;0;0
238051;0;33;500;6;6;1;1
238055;1;149;2166;9;9;1;1
238058;0;83;1313;10;10;0;0
238059;0;149;2151;9;9;1;1
238119;1;133;1941;9;9;1;1
238129;1;65;1014;9;9;1;1
238135;1;37;602;8;8;1;1
238142;0;74;1202;7;7;1;1
238146;0;22;290;8;8;0;0
238156;0;134;1954;7;7;0;0
238171;0;24;311;9;9;1;1
238177;0;69;1088;9;9;0;0
238179;0;35;569;9;9;1;1
238220;0;48;818;10;10;1;1
238239;0;91;1482;9;9;0;0
238240;0;82;1301;6;6;1;1
238296;0;43;733;8;8;1;1
238305;1;135;1966;9;9;1;1
238308;0;44;742;6;6;0;0
238310;1;141;2040;9;9;0;0
238317;0;107;1670;6;6;0;0
238321;0;87;1396;7;7;0;0
238323;0;38;622;8;8;0;0
238410;0;94;1526;8;8;0;0
238424;0;103;1624;7;7;0;0
238425;0;136;1982;7;7;1;1
238432;0;143;2074;7;7;0;0
238441;0;66;1042;12;12;0;0
238449;0;145;2100;9;9;1;1
238451;0;82;1296;9;9;0;0
238507;0;137;1985;10;10;1;1
238509;0;111;1718;7;7;1;1
238529;0;24;311;9;9;1;1
238538;0;90;1467;10;10;1;1
238539;0;85;1345;9;9;0;0
238540;0;70;1116;9;9;0;0
238541;0;31;440;10;10;0;0
238547;0;40;663;8;8;1;1
238551;0;27;352;9;9;0;0
238554;0;138;2002;10;10;0;0
238561;0;107;1672;9;9;0;0
238566;0;112;1729;13;13;1;1
238628;0;87;1391;7;7;0;0
238630;1;32;464;5;5;0;0
238634;0;137;1985;10;10;1;1
238645;0;89;1438;9;9;0;0
238650;0;34;547;6;6;0;0
238671;0;85;1345;9;9;0;0
238678;0;117;1784;8;8;0;0
238679;0;48;804;10;10;1;1
238685;0;97;1578;9;9;0;0
238703;0;33;506;8;8;0;0
238707;0;88;1397;12;12;1;1
238755;0;30;407;7;7;1;1
238764;0;72;1168;8;8;0;0
238766;0;93;1520;7;7;0;0
238770;0;22;298;9;9;1;1
238816;0;29;378;10;10;0;0
238821;0;139;2009;9;9;0;0
238832;0;74;1211;9;9;1;1
238872;0;89;1439;10;10;0;0
238877;0;93;1517;7;7;0;0
238881;0;103;1619;8;8;0;0
238882;0;83;1315;12;12;0;0
238923;1;44;746;9;9;0;0
238924;0;75;1213;9;9;0;0
238930;0;88;1407;10;10;1;1
238934;0;138;1994;10;10;0;0
238935;0;82;1309;6;6;1;1
238941;0;93;1513;8;8;1;1
238957;0;140;2016;9;9;0;0
238963;0;33;526;10;10;0;0
238990;0;112;1725;10;10;1;1
239057;0;36;586;9;9;1;1
239060;0;2;27;6;6;1;1
239069;0;38;613;9;9;1;1
239116;0;110;1696;7;7;0;0
239177;1;37;599;9;9;0;0
239178;0;41;678;9;9;0;0
239199;0;39;637;7;7;0;0
239253;1;105;1643;7;7;0;0
239269;0;107;1664;9;9;1;1
239285;1;110;1703;9;9;0;0
239290;0;142;2056;10;10;1;1
239317;0;104;1635;9;9;1;1
239324;0;132;1925;7;7;1;1
239355;0;112;1725;10;10;1;1
239369;0;112;1738;12;12;1;1
239393;0;112;1733;10;10;1;1
239430;1;86;1378;9;9;1;1
239465;0;148;2137;10;10;1;1
239497;1;22;299;7;7;1;1
239515;0;119;1806;5;5;1;1
239536;0;84;1337;9;9;0;0
239542;1;82;1298;7;7;1;1
239556;0;145;2100;9;9;1;1
239558;0;92;1496;7;7;1;1
239563;0;67;1065;8;8;0;0
239566;0;108;1677;7;7;1;1
239569;0;112;1725;10;10;1;1
239574;0;71;1144;8;8;1;1
239575;0;97;1578;9;9;0;0
239585;0;36;587;8;8;1;1
239595;0;65;1013;9;9;0;0
239632;0;40;658;12;12;0;0
239633;0;33;515;8;8;0;0
239639;0;93;1518;9;9;0;0
239644;0;34;559;6;6;1;1
239652;0;83;1326;6;6;1;1
239707;0;133;1947;6;6;1;1
239709;0;68;1073;6;6;1;1
239713;1;48;818;10;10;1;1
239718;1;83;1314;9;9;1;1
239731;0;44;743;9;9;1;1
239734;0;41;701;9;9;1;1
239745;0;44;743;9;9;1;1
239759;0;40;657;9;9;1;1
239760;1;22;298;9;9;1;1
239761;0;44;746;9;9;0;0
239763;0;108;1677;7;7;1;1
239777;0;75;1215;6;6;0;0
239788;0;43;722;8;8;0;0
239791;0;34;544;7;7;0;0
239821;0;105;1643;7;7;0;0
239822;0;70;1112;10;10;1;1
239829;0;25;327;6;6;1;1
239855;0;26;342;9;9;0;0
239856;1;70;1113;12;12;1;1
239890;0;73;1198;6;6;0;0
239913;0;29;378;10;10;0;0
239919;0;118;1793;9;9;1;1
239952;0;148;2140;10;10;0;0
239955;1;66;1032;10;10;0;0
239956;0;48;804;10;10;1;1
239980;0;96;1569;9;9;0;0
239997;0;143;2082;9;9;1;1
240021;0;112;1720;9;9;0;0
240027;0;111;1713;9;9;0;0
240057;0;74;1211;9;9;1;1
240076;0;85;1345;9;9;0;0
240085;0;75;1222;9;9;1;1
240090;0;91;1477;9;9;1;1
240100;0;66;1046;9;9;1;1
240119;0;85;1348;5;5;1;1
240120;0;149;2147;9;9;0;0
240130;0;108;1682;5;5;1;1
240136;0;141;2027;6;6;1;1
240150;0;103;1620;5;5;0;0
240151;0;23;310;6;6;1;1
240153;0;36;587;8;8;1;1
240154;0;48;804;10;10;1;1
240209;0;43;735;9;9;0;0
240233;1;112;1731;10;10;1;1
240256;0;93;1520;7;7;0;0
240275;0;32;454;9;9;0;0
240322;0;87;1393;7;7;1;1
240326;0;110;1703;9;9;0;0
240327;0;39;637;7;7;0;0
240392;0;133;1927;7;7;1;1
240404;0;104;1634;7;7;1;1
240414;0;47;793;8;8;1;1
240477;1;65;1006;8;8;1;1
240511;0;91;1477;9;9;1;1
240514;0;31;443;10;10;0;0
240521;0;104;1639;8;8;0;0
240637;0;33;503;10;10;0;0
240643;0;30;418;9;9;1;1
240661;0;32;451;9;9;0;0
240664;0;36;586;9;9;1;1
240670;0;112;1725;10;10;1;1
240680;0;84;1335;8;8;1;1
240696;0;92;1492;9;9;1;1
240699;1;31;438;10;10;0;0
240700;0;88;1433;12;12;1;1
240729;0;28;358;6;6;1;1
240736;0;26;335;9;9;1;1
240757;0;87;1385;8;8;0;0
240758;0;136;1973;7;7;0;0
240762;0;69;1104;7;7;0;0
240763;0;88;1406;7;7;0;0
240764;0;91;1482;9;9;0;0
240766;0;89;1441;10;10;0;0
240768;0;72;1178;7;7;1;1
240780;0;135;1966;9;9;1;1
240782;0;112;1731;10;10;1;1
240784;0;72;1173;8;8;0;0
240807;0;139;2010;7;7;0;0
240848;1;63;980;9;9;1;1
240866;0;88;1422;9;9;0;0
240918;0;103;1619;8;8;0;0
240940;0;140;2021;9;9;1;1
240950;0;88;1415;10;10;1;1
240974;0;27;346;7;7;1;1
240976;0;34;536;8;8;1;1
240980;0;40;650;10;10;0;0
240992;0;142;2056;10;10;1;1
241012;1;70;1112;10;10;1;1
241016;0;84;1335;8;8;1;1
241065;0;118;1793;9;9;1;1
241074;0;38;624;9;9;1;1
241076;0;26;342;9;9;0;0
241102;0;111;1717;9;9;0;0
241271;0;66;1038;9;9;1;1
241280;1;137;1985;10;10;1;1
241323;0;148;2135;9;9;0;0
241339;0;137;1985;10;10;1;1
241346;0;40;656;7;7;1;1
241347;0;67;1065;8;8;0;0
241348;0;63;980;9;9;1;1
241349;0;48;818;10;10;1;1
241350;0;87;1393;7;7;1;1
241495;0;105;1647;6;6;0;0
241508;0;32;465;7;7;1;1
241512;0;119;1807;8;8;1;1
241600;1;109;1695;9;9;1;1
241615;0;29;394;9;9;1;1
241661;0;141;2030;8;8;0;0
241701;0;104;1637;6;6;1;1
241712;0;31;438;10;10;0;0
241784;0;141;2054;9;9;0;0
241790;0;93;1522;9;9;1;1
241808;0;91;1478;9;9;0;0
241876;0;46;771;9;9;1;1
241898;0;66;1027;8;8;1;1
241987;0;117;1789;9;9;1;1
242026;0;74;1202;7;7;1;1
242033;0;65;1014;9;9;1;1
242068;0;29;392;9;9;1;1
242140;0;104;1632;7;7;0;0
242141;0;83;1314;9;9;1;1
242307;0;108;1683;8;8;0;0
242347;0;149;2141;8;8;1;1
242613;0;40;657;9;9;1;1
242624;0;141;2032;8;8;1;1
242625;0;141;2049;8;8;1;1
242688;0;111;1718;7;7;1;1
242693;0;91;1476;7;7;0;0
242781;0;142;2063;8;8;0;0
242794;1;145;2102;9;9;1;1
242801;0;133;1945;8;8;0;0
243930;1;94;1527;6;6;1;1
244142;1;110;1702;9;9;1;1
244213;0;149;2166;9;9;1;1
244222;0;91;1474;8;8;0;0
244235;0;22;298;9;9;1;1
244241;0;112;1731;10;10;1;1
245237;0;86;1383;7;7;1;1
245254;0;2;26;5;5;0;0
245255;0;104;1634;7;7;1;1
245443;0;94;1535;7;7;1;1
245499;0;133;1943;7;7;1;1
245510;0;137;1992;10;10;1;1
245577;0;34;542;7;7;1;1
245580;0;40;663;8;8;1;1
245683;0;72;1167;9;9;1;1
245717;0;149;2166;9;9;1;1
245734;0;94;1539;9;9;0;0
245751;0;63;986;6;6;0;0
245777;0;48;827;9;9;0;0
245778;0;89;1449;10;10;0;0
245783;0;94;1525;8;8;0;0
245859;0;91;1472;6;6;1;1
245879;1;119;1808;9;9;1;1
245886;1;68;1072;9;9;0;0
246170;0;133;1934;6;6;1;1
246330;0;107;1671;7;7;1;1
246368;0;95;1545;9;9;1;1
246377;0;66;1033;6;6;1;1
246453;0;29;406;10;10;0;0
246544;0;150;2178;9;9;1;1
246550;0;118;1793;9;9;1;1
246554;0;90;1469;12;12;1;1
246612;0;90;1468;10;10;1;1
246801;0;85;1357;6;6;0;0
246876;0;119;1807;8;8;1;1
246896;0;133;1947;6;6;1;1
247014;0;66;1038;9;9;1;1
247037;0;67;1056;9;9;0;0
247039;0;84;1335;8;8;1;1
247052;0;112;1727;7;7;0;0
247053;1;28;361;9;9;1;1
247170;0;103;1629;10;10;1;1
247568;0;146;2108;9;9;0;0
247609;0;92;1493;6;6;0;0
247785;0;30;428;7;7;0;0
248785;1;149;2146;8;8;0;0
248899;0;31;434;10;10;0;0
248915;0;91;1478;9;9;0;0
249028;0;148;2134;6;6;0;0
249031;0;90;1451;10;10;0;0
249158;1;48;804;10;10;1;1
249176;0;69;1104;7;7;0;0
249236;0;24;311;9;9;1;1
249298;0;146;2108;9;9;0;0
249318;0;148;2127;10;10;1;1
249324;0;133;1943;7;7;1;1
249584;0;41;676;6;6;1;1
249605;1;34;536;8;8;1;1
249609;0;108;1676;6;6;0;0
249677;0;23;304;9;9;0;0
249688;0;44;747;7;7;0;0
249907;0;32;458;7;7;1;1
250107;0;84;1327;9;9;1;1
250112;0;70;1125;10;10;1;1
250148;0;85;1357;6;6;0;0
250454;0;34;544;7;7;0;0
250478;0;96;1571;7;7;0;0
250519;0;94;1539;9;9;0;0
250531;0;94;1539;9;9;0;0
250533;0;146;2108;9;9;0;0
250716;0;32;461;8;8;0;0
250720;0;29;385;8;8;1;1
251063;1;109;1686;6;6;0;0
251125;0;89;1439;10;10;0;0
251145;0;88;1409;6;6;0;0
251254;0;68;1074;8;8;1;1
251366;0;105;1645;9;9;1;1
251378;0;23;304;9;9;0;0
251390;0;104;1638;9;9;1;1
251433;0;29;406;10;10;0;0
251660;0;22;293;8;8;1;1
251712;0;34;557;8;8;0;0
251791;0;36;582;8;8;1;1
251821;0;29;392;9;9;1;1
251833;0;148;2132;7;7;0;0
251875;0;67;1067;7;7;0;0
251895;0;2;23;9;9;1;1
251915;0;67;1071;9;9;0;0
251925;0;138;1994;10;10;0;0
253043;0;31;443;10;10;0;0
253057;0;39;637;7;7;0;0
253152;0;107;1665;7;7;0;0
253155;0;149;2157;6;6;1;1
253248;0;2;29;7;7;1;1
253270;0;73;1192;9;9;1;1
253336;1;133;1947;6;6;1;1
253340;1;47;783;7;7;1;1
253366;1;29;392;9;9;1;1
253401;0;40;653;7;7;1;1
253411;0;71;1164;9;9;1;1
253482;0;149;2149;8;8;1;1
253492;1;86;1374;8;8;0;0
253584;0;86;1374;8;8;0;0
253715;0;72;1168;8;8;0;0
253820;0;134;1956;7;7;1;1
253824;0;42;2183;7;7;1;1
253830;0;67;1058;7;7;1;1
253892;0;148;2136;12;12;1;1
253898;0;141;2040;9;9;0;0
253906;0;29;395;12;12;0;0
253927;0;38;620;9;9;0;0
253972;0;68;1072;9;9;0;0
253973;0;74;1210;8;8;1;1
254136;0;85;1358;9;9;1;1
254140;0;112;1732;9;9;1;1
254204;0;84;1327;9;9;1;1
254210;0;2;23;9;9;1;1
254269;0;150;2173;6;6;0;0
254270;0;117;1784;8;8;0;0
254285;0;118;1797;8;8;0;0
254292;0;38;616;8;8;1;1
254329;0;93;1517;7;7;0;0
254331;0;146;2111;8;8;0;0
254415;0;88;1412;5;5;0;0
254417;0;112;1733;10;10;1;1
254422;0;94;1540;9;9;0;0
254467;0;34;552;8;8;0;0
254482;1;33;496;10;10;1;1
254491;0;88;1401;9;9;0;0
254529;0;145;2093;8;8;0;0
254535;0;32;459;6;6;0;0
254651;0;69;1106;9;9;1;1
254677;0;65;1008;9;9;0;0
254700;0;33;518;10;10;1;1
255918;1;82;1296;9;9;0;0
255980;0;24;311;9;9;1;1
256020;0;70;1116;9;9;0;0
256023;0;28;366;9;9;0;0
256035;0;35;563;7;7;0;0
256040;0;28;355;8;8;0;0
256250;0;66;1042;12;12;0;0
256258;0;32;454;9;9;0;0
256420;1;83;1313;10;10;0;0
256491;0;22;294;9;9;0;0
256543;0;148;2134;6;6;0;0
256652;1;25;333;8;8;1;1
256653;0;22;294;9;9;0;0
256659;0;30;410;9;9;0;0
256668;0;73;1193;8;8;1;1
256701;0;90;1467;10;10;1;1
256706;0;138;1997;10;10;1;1
256708;0;23;304;9;9;0;0
256720;0;133;1945;8;8;0;0
256738;0;141;2044;9;9;1;1
256780;0;108;1675;8;8;1;1
256815;0;85;1361;6;6;0;0
256864;0;67;1069;6;6;1;1
256870;0;41;693;7;7;0;0
256873;0;71;1159;8;8;1;1
256920;0;88;1418;8;8;0;0
257017;0;23;307;8;8;0;0
257020;0;66;1031;10;10;0;0
257071;0;133;1945;8;8;0;0
257089;0;2;31;9;9;0;0
257102;0;133;1936;9;9;1;1
257110;0;66;1039;9;9;1;1
257126;0;68;1086;9;9;1;1
257129;1;22;291;8;8;1;1
257155;0;73;1184;7;7;1;1
257198;0;43;729;9;9;1;1
257261;0;38;620;9;9;0;0
257303;0;45;755;8;8;1;1
257359;0;90;1455;10;10;1;1
257419;0;118;1791;8;8;1;1
257490;0;94;1528;7;7;0;0
257517;0;87;1395;8;8;1;1
257558;0;39;644;8;8;1;1
257582;0;43;715;9;9;1;1
257599;0;103;1622;9;9;1;1
257651;0;29;401;7;7;1;1
257652;0;141;2035;9;9;1;1
257654;0;96;1569;9;9;0;0
257666;1;143;2082;9;9;1;1
257697;0;141;2051;7;7;0;0
257709;0;65;1005;7;7;1;1
257714;0;36;572;6;6;0;0
257718;0;41;676;6;6;1;1
257730;0;149;2156;7;7;1;1
257756;0;34;543;9;9;1;1
257763;0;86;1371;7;7;0;0
257786;0;145;2102;9;9;1;1
257793;0;94;1528;7;7;0;0
257794;0;91;1477;9;9;1;1
257798;1;96;1565;5;5;1;1
257802;0;44;749;5;5;1;1
257836;0;119;1802;7;7;1;1
257837;0;76;1243;8;8;1;1
257849;0;74;1208;7;7;0;0
257853;0;28;366;9;9;0;0
257856;0;23;302;7;7;0;0
257857;0;71;1161;8;8;0;0
257927;0;85;1363;9;9;0;0
257932;0;45;762;7;7;1;1
257961;0;30;413;9;9;0;0
257976;0;43;729;9;9;1;1
258009;0;74;1202;7;7;1;1
258013;0;104;1635;9;9;1;1
258018;0;88;1418;8;8;0;0
258060;0;32;486;9;9;1;1
258061;0;66;1026;10;10;0;0
258071;0;70;1108;8;8;0;0
258080;0;39;644;8;8;1;1
258103;0;143;2075;9;9;0;0
258104;0;5;90;7;7;1;1
258107;0;111;1713;9;9;0;0
258145;0;33;503;10;10;0;0
258156;0;28;356;8;8;0;0
258198;0;84;1342;6;6;0;0
258201;0;84;1327;9;9;1;1
258244;0;86;1381;9;9;0;0
258272;0;70;1109;6;6;0;0
258329;1;5;78;6;6;0;0
258408;0;109;1684;7;7;0;0
258411;0;41;703;9;9;1;1
258425;1;85;1363;9;9;0;0
258452;0;71;1160;9;9;1;1
258453;0;48;804;10;10;1;1
258454;0;30;427;8;8;1;1
258458;0;23;308;7;7;1;1
258501;1;24;315;8;8;1;1
258504;0;110;1702;9;9;1;1
258525;0;47;782;9;9;0;0
258594;0;117;1784;8;8;0;0
258602;0;146;2113;5;5;0;0
258634;0;36;580;7;7;1;1
259705;0;85;1351;8;8;0;0
259730;0;150;2174;6;6;1;1
259868;0;134;1958;9;9;1;1
259891;0;119;1808;9;9;1;1
259960;0;28;366;9;9;0;0
260007;0;33;529;6;6;0;0
260035;0;76;1233;6;6;0;0
260036;1;27;352;9;9;0;0
260042;1;111;1714;6;6;1;1
260075;0;88;1397;12;12;1;1
260106;1;111;1718;7;7;1;1
260107;0;86;1378;9;9;1;1
260111;0;150;2174;6;6;1;1
260135;0;112;1734;6;6;0;0
260137;0;96;1570;7;7;0;0
260145;0;88;1398;10;10;1;1
260148;0;89;1446;8;8;1;1
260178;0;146;2122;7;7;1;1
260180;0;92;1492;9;9;1;1
260205;0;39;641;8;8;0;0
260217;0;22;291;8;8;1;1
260241;0;32;461;8;8;0;0
260268;0;33;518;10;10;1;1
260329;0;38;608;7;7;0;0
260333;0;72;1176;6;6;1;1
260359;0;44;742;6;6;0;0
260360;0;35;560;7;7;1;1
260362;0;32;472;8;8;0;0
260372;0;47;798;9;9;0;0
260381;1;109;1684;7;7;0;0
260385;0;72;1179;5;5;1;1
260401;0;134;1955;8;8;1;1
260425;0;29;391;10;10;0;0
260443;0;82;1304;5;5;1;1
260445;0;140;2021;9;9;1;1
260452;0;150;2168;6;6;1;1
260456;0;149;2166;9;9;1;1
260470;0;132;1922;9;9;0;0
260480;0;149;2146;8;8;0;0
260489;0;71;1159;8;8;1;1
260493;0;43;741;6;6;1;1
260517;0;94;1533;7;7;1;1
260533;0;47;793;8;8;1;1
260539;1;48;825;7;7;0;0
260547;0;74;1210;8;8;1;1
260550;0;5;90;7;7;1;1
260552;0;107;1667;8;8;0;0
260558;0;91;1477;9;9;1;1
260559;0;141;2038;7;7;1;1
260609;0;85;1354;7;7;0;0
260611;0;70;1112;10;10;1;1
260623;0;107;1665;7;7;0;0
260653;0;47;783;7;7;1;1
260668;1;72;1183;9;9;0;0
260689;0;135;1971;7;7;0;0
260693;0;44;742;6;6;0;0
260719;1;40;650;10;10;0;0
260739;0;66;1042;12;12;0;0
260779;1;85;1350;9;9;0;0
260797;0;72;1183;9;9;0;0
260804;0;140;2024;7;7;0;0
260810;0;97;1578;9;9;0;0
260832;0;67;1062;7;7;0;0
260848;0;29;386;7;7;1;1
260852;1;104;1634;7;7;1;1
260855;0;146;2116;6;6;1;1
260856;0;141;2027;6;6;1;1
260861;0;46;768;8;8;1;1
260862;0;70;1112;10;10;1;1
260866;0;112;1725;10;10;1;1
260867;0;26;342;9;9;0;0
260873;0;74;1209;9;9;0;0
260875;1;41;697;6;6;0;0
260887;0;5;89;6;6;1;1
260888;0;150;2174;6;6;1;1
260891;0;29;393;5;5;1;1
260896;0;76;1243;8;8;1;1
260905;0;30;415;6;6;1;1
260911;0;66;1046;9;9;1;1
260913;1;132;1922;9;9;0;0
260920;0;88;1427;8;8;0;0
260946;1;90;1451;10;10;0;0
260951;0;36;580;7;7;1;1
260954;0;44;751;6;6;1;1
260956;0;146;2121;7;7;0;0
260957;0;41;673;6;6;0;0
260959;1;82;1294;9;9;0;0
260965;0;40;648;12;12;0;0
260973;0;132;1921;9;9;1;1
260976;0;117;1784;8;8;0;0
260982;0;36;579;9;9;0;0
260999;0;85;1361;6;6;0;0
261001;0;87;1395;8;8;1;1
261012;0;41;671;7;7;0;0
261014;0;135;1966;9;9;1;1
261020;0;38;612;7;7;1;1
261022;0;134;1952;8;8;1;1
261024;0;46;776;8;8;0;0
261031;0;110;1702;9;9;1;1
261033;0;86;1375;9;9;0;0
261038;0;23;307;8;8;0;0
261054;0;73;1189;9;9;1;1
261057;0;117;1783;6;6;0;0
261065;0;145;2103;6;6;1;1
261070;1;145;2093;8;8;0;0
261071;0;83;1323;6;6;1;1
261074;0;87;1385;8;8;0;0
261078;0;118;1795;6;6;0;0
261079;0;6;92;12;12;1;1
261100;1;39;641;8;8;0;0
261103;0;82;1296;9;9;0;0
261104;1;94;1532;6;6;1;1
261108;0;43;725;5;5;0;0
261115;0;23;305;9;9;1;1
261122;0;110;1700;6;6;1;1
261125;0;48;827;9;9;0;0
261128;0;136;1973;7;7;0;0
261132;0;104;1634;7;7;1;1
261135;0;44;744;6;6;1;1
261137;0;76;1238;7;7;1;1
261139;0;71;1162;9;9;1;1
261140;0;25;326;7;7;0;0
261143;0;65;1015;9;9;1;1
261148;0;32;467;6;6;1;1
261157;0;27;354;8;8;0;0
261165;0;38;607;6;6;0;0
261166;0;63;987;9;9;1;1
261173;0;39;639;7;7;1;1
261213;0;119;1811;6;6;0;0
261218;0;84;1338;6;6;1;1
261225;0;141;2045;6;6;0;0
261238;0;25;332;6;6;1;1
261242;0;5;79;5;5;0;0
261247;0;2;24;7;7;0;0
261253;0;25;333;8;8;1;1
261256;1;75;1223;5;5;0;0
261258;0;44;743;9;9;1;1
261261;0;117;1781;7;7;0;0
261264;0;43;717;5;5;0;0
261282;0;104;1638;9;9;1;1
261284;0;41;691;7;7;0;0
261294;0;134;1955;8;8;1;1
261295;0;94;1527;6;6;1;1
261304;0;70;1117;5;5;0;0
261307;1;104;1638;9;9;1;1
261308;0;40;669;6;6;1;1
261327;0;141;2042;5;5;0;0
261333;0;103;1623;6;6;0;0
261348;0;37;603;5;5;0;0
261353;0;69;1101;9;9;0;0
261354;0;74;1209;9;9;0;0
261359;0;149;2165;9;9;0;0
261364;0;95;1545;9;9;1;1
261369;0;28;366;9;9;0;0
261381;0;106;1656;5;5;0;0
261387;0;105;1652;5;5;0;0
261388;1;43;710;9;9;0;0
261391;0;25;327;6;6;1;1
261408;0;86;1379;5;5;0;0
261413;0;43;722;8;8;0;0
261436;0;76;1229;9;9;1;1
261439;0;140;2021;9;9;1;1
261444;0;31;438;10;10;0;0
261445;0;94;1537;7;7;0;0
261448;0;149;2159;8;8;1;1
261455;0;40;657;9;9;1;1
261459;0;30;419;5;5;1;1
261462;0;91;1484;8;8;1;1
261463;0;37;598;5;5;0;0
261464;0;34;540;5;5;0;0
261469;0;48;815;6;6;0;0
261470;0;66;1046;9;9;1;1
261473;0;146;2108;9;9;0;0
261476;0;132;1925;7;7;1;1
261478;0;91;1476;7;7;0;0
261479;0;32;466;9;9;0;0
