ID_ALUNO;ID_SALA_ALOCADA;ID_ESCOLA;ETAPA_DESEJADA;ETAPA_OFERECIDA;DISTANCIA_KM;CUSTO_TOTAL
22903;79;38;1;1;7248.60;7.25
22904;869;109;12;12;9868.91;9.87
22905;287;336;2;2;3278.55;3.28
22906;12;100;9;9;3793.47;3.79
22907;81;158;1;1;16594.50;16.59
22908;925;169;12;12;7581.24;7.58
22909;672;331;8;8;5340.82;5.34
22910;574;470;3;3;17462.44;17.46
22911;789;222;10;10;13959.78;13.96
22912;-1;NA;6;NA;0.00;100.00
22913;525;107;8;8;5741.26;5.74
22914;877;371;5;5;12995.36;13.00
22915;254;206;1;1;7002.44;7.00
22916;457;384;3;3;3477.87;3.48
22917;678;421;5;5;4302.72;4.30
22918;649;394;7;7;16477.52;16.48
22919;352;119;5;5;10371.27;10.37
22920;120;201;8;8;14132.42;14.13
22921;478;212;9;9;8650.97;8.65
22922;679;246;6;6;2400.69;2.40
22923;677;322;6;6;9917.90;9.92
22924;175;498;6;6;6847.25;6.85
22925;-1;NA;2;NA;0.00;100.00
22926;420;391;11;11;12801.83;12.80
22927;294;366;4;4;12758.65;12.76
22928;954;416;13;13;10447.38;10.45
22929;671;387;11;11;3605.08;3.61
22930;22;127;6;6;13416.72;13.42
22931;720;299;13;13;13533.38;13.53
22932;843;484;4;4;13864.04;13.86
22933;645;491;11;11;16122.33;16.12
22934;565;232;13;13;6133.80;6.13
22935;587;34;5;5;6384.14;6.38
22936;501;132;2;2;7267.62;7.27
22937;173;196;11;11;8946.13;8.95
22938;728;235;11;11;9118.47;9.12
22939;399;11;3;3;9039.51;9.04
22940;631;396;13;13;5707.41;5.71
22941;40;101;8;8;3459.99;3.46
22942;748;262;4;4;14589.63;14.59
22943;237;221;12;12;6675.31;6.68
22944;211;307;8;8;11148.66;11.15
22945;334;203;12;12;4335.19;4.34
22946;406;63;5;5;4163.59;4.16
22947;445;461;3;3;15773.84;15.77
22948;601;355;13;13;7312.84;7.31
22949;805;47;5;5;850.66;0.85
22950;42;69;13;13;4080.07;4.08
22951;492;494;4;4;10458.33;10.46
22952;953;207;7;7;7021.38;7.02
22953;650;290;7;7;8043.85;8.04
22954;309;391;12;12;880.30;0.88
22955;114;381;3;3;3702.89;3.70
22956;-1;NA;5;NA;0.00;100.00
22957;27;82;10;10;10389.51;10.39
22958;980;94;2;2;7356.44;7.36
22959;31;239;1;1;10856.75;10.86
22960;671;387;11;11;10848.54;10.85
22961;355;198;1;1;15519.82;15.52
22962;837;21;12;12;17247.58;17.25
22963;732;400;12;12;13677.34;13.68
22964;462;472;13;13;12565.96;12.57
22965;14;146;3;3;5493.72;5.49
22966;133;216;7;7;4073.61;4.07
22967;284;387;13;13;1640.79;1.64
22968;59;71;11;11;9322.53;9.32
22969;331;45;11;11;7014.81;7.01
22970;168;353;10;10;8504.14;8.50
22971;30;493;13;13;4724.02;4.72
22972;522;495;10;10;5542.80;5.54
22973;598;47;3;3;14438.02;14.44
22974;343;345;6;6;9725.64;9.73
22975;272;57;10;10;7570.52;7.57
22976;49;157;12;12;11647.96;11.65
22977;616;436;5;5;2783.08;2.78
22978;102;216;5;5;9597.37;9.60
22979;816;292;3;3;4097.47;4.10
22980;708;118;9;9;4223.65;4.22
22981;922;35;3;3;11632.11;11.63
22982;174;8;12;12;17399.39;17.40
22983;178;265;9;9;8931.92;8.93
22984;31;239;1;1;18935.54;18.94
22985;64;173;6;6;835.26;0.84
22986;-1;NA;8;NA;0.00;100.00
22987;713;492;9;9;13670.73;13.67
22988;794;235;7;7;7296.63;7.30
22989;670;198;5;5;16093.48;16.09
22990;635;340;8;8;14218.73;14.22
22991;770;239;1;1;18228.91;18.23
22992;352;119;5;5;8058.75;8.06
22993;839;59;11;11;10612.95;10.61
22994;419;51;1;1;9725.01;9.73
22995;119;130;11;11;1797.29;1.80
22996;656;136;2;2;10965.20;10.97
22997;445;461;3;3;3579.93;3.58
22998;680;85;8;8;12343.88;12.34
22999;769;237;8;8;8004.81;8.00
23000;755;106;5;5;19379.64;19.38
23001;85;482;8;8;2889.13;2.89
23002;909;292;2;2;8102.84;8.10
23003;877;371;5;5;14510.76;14.51
23004;27;82;10;10;5788.44;5.79
23005;680;85;8;8;10937.82;10.94
23006;769;237;8;8;12744.73;12.74
23007;435;78;10;10;21981.75;21.98
23008;351;247;1;1;11135.14;11.14
23009;345;164;1;1;8176.62;8.18
23010;90;84;1;1;11956.90;11.96
23011;417;65;2;2;4303.09;4.30
23012;237;221;12;12;1560.10;1.56
23013;169;415;9;9;10489.45;10.49
23014;918;77;3;3;6934.92;6.93
23015;550;119;10;10;7293.46;7.29
23016;194;367;9;9;8143.18;8.14
23017;832;260;5;5;13800.03;13.80
23018;968;155;4;4;5297.83;5.30
23019;591;357;1;1;1402.67;1.40
23020;845;72;11;11;4376.31;4.38
23021;964;266;10;10;19943.82;19.94
23022;324;51;2;2;15002.83;15.00
23023;137;376;6;6;15755.27;15.76
23024;167;477;9;9;11002.01;11.00
23025;500;83;13;13;9354.73;9.35
23026;477;366;9;9;14848.99;14.85
23027;-1;NA;11;NA;0.00;100.00
23028;547;435;9;9;8196.88;8.20
23029;809;56;7;7;16003.47;16.00
23030;65;84;3;3;8573.79;8.57
23031;538;328;9;9;9277.29;9.28
23032;227;107;7;7;14433.08;14.43
23033;213;123;4;4;21901.11;21.90
23034;403;368;5;5;10550.91;10.55
23035;101;219;3;3;462.79;0.46
23036;965;94;2;2;6585.84;6.59
23037;846;403;9;9;14944.31;14.94
23038;847;124;5;5;8856.22;8.86
23039;596;273;3;3;5109.65;5.11
23040;94;470;9;9;16937.51;16.94
23041;88;354;4;4;4576.32;4.58
23042;740;28;6;6;5157.68;5.16
23043;758;245;5;5;10916.68;10.92
23044;481;229;5;5;8097.20;8.10
23045;140;278;8;8;18039.11;18.04
23046;651;204;9;9;18607.09;18.61
23047;427;166;1;1;7081.25;7.08
23048;115;94;1;1;3734.32;3.73
23049;202;284;11;11;6707.32;6.71
23050;121;114;11;11;2770.84;2.77
23051;232;373;8;8;3274.59;3.27
23052;584;98;6;6;12325.56;12.33
23053;283;272;4;4;13472.90;13.47
23054;851;338;7;7;6729.63;6.73
23055;942;474;1;1;4895.59;4.90
23056;768;422;5;5;11665.60;11.67
23057;255;42;4;4;1099.19;1.10
23058;675;60;8;8;2117.75;2.12
23059;76;192;8;8;3216.42;3.22
23060;155;193;2;2;1672.55;1.67
23061;156;253;1;1;12607.37;12.61
23062;973;379;3;3;12826.79;12.83
23063;948;189;7;7;12996.25;13.00
23064;663;64;5;5;1170.19;1.17
23065;140;278;8;8;1809.48;1.81
23066;874;188;3;3;3958.19;3.96
23067;283;272;4;4;5612.38;5.61
23068;305;450;7;7;13345.37;13.35
23069;85;482;8;8;7996.59;8.00
23070;395;89;5;5;7595.34;7.60
23071;450;177;13;13;15199.18;15.20
23072;-1;NA;11;NA;0.00;100.00
23073;-1;NA;11;NA;0.00;100.00
23074;548;185;11;11;9561.84;9.56
23075;404;331;7;7;1435.90;1.44
23076;518;317;11;11;13925.63;13.93
23077;491;167;11;11;8486.09;8.49
23078;300;311;2;2;12687.01;12.69
23079;697;249;2;2;18644.82;18.64
23080;251;132;9;9;7133.25;7.13
23081;739;98;13;13;1607.27;1.61
23082;798;499;3;3;7550.97;7.55
23083;-1;NA;8;NA;0.00;100.00
23084;261;164;9;9;2003.92;2.00
23085;603;327;1;1;6063.32;6.06
23086;976;497;5;5;9950.16;9.95
23087;802;205;5;5;261.26;0.26
23088;93;143;10;10;14965.09;14.97
23089;294;366;4;4;8567.62;8.57
23090;74;452;9;9;11803.97;11.80
23091;768;422;5;5;10145.84;10.15
23092;624;24;5;5;6170.44;6.17
23093;783;373;6;6;6976.07;6.98
23094;474;372;9;9;16448.79;16.45
23095;141;452;7;7;8376.77;8.38
23096;444;163;3;3;8029.73;8.03
23097;789;222;10;10;1856.81;1.86
23098;875;489;7;7;7874.27;7.87
23099;767;304;9;9;5017.14;5.02
23100;981;364;2;2;4856.56;4.86
23101;524;402;1;1;17192.60;17.19
23102;475;17;5;5;15570.22;15.57
23103;556;238;1;1;13380.78;13.38
23104;-1;NA;7;NA;0.00;100.00
23105;96;374;6;6;6446.23;6.45
23106;930;171;5;5;13445.69;13.45
23107;923;196;3;3;9347.61;9.35
23108;236;110;3;3;868.39;0.87
23109;112;58;7;7;6767.34;6.77
23110;88;354;4;4;18711.16;18.71
23111;976;497;5;5;13893.44;13.89
23112;797;462;12;12;5857.25;5.86
23113;432;498;5;5;9462.61;9.46
23114;477;366;9;9;4138.80;4.14
23115;915;199;5;5;19872.26;19.87
23116;175;498;6;6;3683.62;3.68
23117;585;404;6;6;1716.48;1.72
23118;195;390;11;11;6059.51;6.06
23119;131;36;11;11;7315.82;7.32
23120;151;148;5;5;4681.64;4.68
23121;761;195;9;9;4940.99;4.94
23122;100;128;12;12;4926.01;4.93
23123;242;27;9;9;14613.46;14.61
23124;632;136;3;3;14430.27;14.43
23125;664;321;6;6;5939.92;5.94
23126;741;458;7;7;18404.85;18.40
23127;775;305;12;12;3901.99;3.90
23128;549;270;7;7;9602.70;9.60
23129;3;94;8;8;10459.04;10.46
23130;448;116;10;10;9164.45;9.16
23131;44;231;10;10;11606.77;11.61
23132;75;338;9;9;3119.16;3.12
23133;242;27;9;9;8140.23;8.14
23134;21;83;4;4;11036.86;11.04
23135;743;303;6;6;3807.90;3.81
23136;954;416;13;13;8688.16;8.69
23137;914;43;10;10;11859.56;11.86
23138;15;482;8;8;13372.88;13.37
23139;304;243;7;7;12123.41;12.12
23140;437;116;11;11;5858.01;5.86
23141;141;452;7;7;10091.65;10.09
23142;630;414;10;10;20695.51;20.70
23143;444;163;3;3;14612.86;14.61
23144;909;292;2;2;12110.24;12.11
23145;547;435;9;9;6879.71;6.88
23146;215;420;4;4;15242.63;15.24
23147;146;417;3;3;1336.06;1.34
23148;69;481;9;9;1965.07;1.97
23149;531;184;6;6;9126.50;9.13
23150;157;240;6;6;13079.09;13.08
23151;119;130;11;11;6456.00;6.46
23152;210;483;10;10;8399.80;8.40
23153;607;182;7;7;3152.04;3.15
23154;352;119;5;5;10951.05;10.95
23155;371;334;1;1;10071.71;10.07
23156;-1;NA;4;NA;0.00;100.00
23157;257;462;5;5;6924.42;6.92
23158;319;278;2;2;13384.75;13.38
23159;0;217;8;8;13605.37;13.61
23160;733;467;5;5;12090.87;12.09
23161;19;66;5;5;2714.47;2.71
23162;894;10;3;3;8150.51;8.15
23163;766;414;9;9;20918.64;20.92
23164;865;243;8;8;1104.68;1.10
23165;793;47;7;7;9535.95;9.54
23166;298;156;10;10;12222.87;12.22
23167;444;163;3;3;8871.12;8.87
23168;940;47;13;13;12687.31;12.69
23169;277;64;8;8;8595.19;8.60
23170;241;205;2;2;9822.58;9.82
23171;845;72;11;11;8286.66;8.29
23172;45;495;6;6;9785.22;9.79
23173;575;241;5;5;6205.04;6.21
23174;79;38;1;1;6929.76;6.93
23175;572;417;11;11;10136.84;10.14
23176;75;338;9;9;4937.14;4.94
23177;684;397;11;11;19082.47;19.08
23178;959;162;5;5;5815.43;5.82
23179;604;427;3;3;6161.80;6.16
23180;525;107;8;8;10029.86;10.03
23181;442;153;8;8;6872.76;6.87
23182;326;312;3;3;8083.27;8.08
23183;309;391;12;12;6999.38;7.00
23184;681;362;12;12;10262.82;10.26
23185;282;22;2;2;15886.30;15.89
23186;300;311;2;2;8984.46;8.98
23187;760;299;12;12;11266.90;11.27
23188;399;11;3;3;12129.96;12.13
23189;330;402;3;3;6325.06;6.33
23190;-1;NA;1;NA;0.00;100.00
23191;520;208;3;3;12841.45;12.84
23192;598;47;3;3;20445.45;20.45
23193;254;206;1;1;1510.52;1.51
23194;468;477;3;3;13104.03;13.10
23195;929;220;4;4;3492.66;3.49
23196;945;225;5;5;4841.98;4.84
23197;555;330;12;12;1825.84;1.83
23198;587;34;5;5;6260.00;6.26
23199;313;454;1;1;5396.86;5.40
23200;555;330;12;12;10254.92;10.25
23201;934;362;8;8;5228.62;5.23
23202;196;136;10;10;2563.78;2.56
23203;-1;NA;8;NA;0.00;100.00
23204;334;203;12;12;5814.00;5.81
23205;27;82;10;10;4940.70;4.94
23206;487;25;10;10;6257.06;6.26
23207;10;290;7;7;15074.19;15.07
23208;46;456;5;5;6169.00;6.17
23209;-1;NA;4;NA;0.00;100.00
23210;450;177;13;13;14189.46;14.19
23211;48;221;6;6;13534.05;13.53
23212;219;193;6;6;5754.42;5.75
23213;368;353;12;12;10138.99;10.14
23214;717;401;8;8;3894.32;3.89
23215;-1;NA;11;NA;0.00;100.00
23216;31;239;1;1;10488.31;10.49
23217;857;54;11;11;3843.98;3.84
23218;712;82;10;10;11203.06;11.20
23219;271;322;4;4;11403.86;11.40
23220;448;116;10;10;16117.24;16.12
23221;693;97;1;1;5339.54;5.34
23222;170;131;4;4;6369.13;6.37
23223;765;417;5;5;5149.66;5.15
23224;543;362;6;6;9007.63;9.01
23225;171;484;13;13;5006.93;5.01
23226;961;245;5;5;18680.29;18.68
23227;645;491;11;11;11730.50;11.73
23228;35;249;8;8;9579.25;9.58
23229;513;138;13;13;4413.40;4.41
23230;455;28;2;2;12982.25;12.98
23231;768;422;5;5;2803.24;2.80
23232;958;16;1;1;10182.29;10.18
23233;267;351;6;6;9899.93;9.90
23234;38;443;2;2;5509.81;5.51
23235;664;321;6;6;8768.32;8.77
23236;674;126;8;8;4085.94;4.09
23237;311;125;1;1;2270.08;2.27
23238;604;427;3;3;9862.37;9.86
23239;-1;NA;11;NA;0.00;100.00
23240;885;129;5;5;18018.84;18.02
23241;128;232;1;1;6243.65;6.24
23242;422;485;11;11;2407.50;2.41
23243;9;399;8;8;9910.24;9.91
23244;873;314;7;7;13333.74;13.33
23245;430;302;11;11;9056.41;9.06
23246;533;346;6;6;4645.56;4.65
23247;805;47;5;5;8484.16;8.48
23248;462;472;13;13;6097.43;6.10
23249;484;155;3;3;4412.76;4.41
23250;633;75;13;13;1362.27;1.36
23251;74;452;9;9;11671.66;11.67
23252;517;236;4;4;10319.77;10.32
23253;613;79;11;11;8022.07;8.02
23254;430;302;11;11;8105.71;8.11
23255;652;158;2;2;8867.36;8.87
23256;768;422;5;5;2035.93;2.04
23257;5;380;6;6;5315.15;5.32
23258;162;84;1;1;9455.07;9.46
23259;673;470;9;9;13419.51;13.42
23260;528;364;3;3;7326.11;7.33
23261;433;376;12;12;6877.92;6.88
23262;-1;NA;13;NA;0.00;100.00
23263;407;261;7;7;14453.82;14.45
23264;853;200;9;9;9194.59;9.19
23265;466;181;2;2;15138.36;15.14
23266;283;272;4;4;5708.28;5.71
23267;6;58;3;3;2925.28;2.93
23268;866;227;3;3;14614.73;14.61
23269;11;429;1;1;4153.57;4.15
23270;673;470;9;9;16931.93;16.93
23271;94;470;9;9;18074.97;18.07
23272;354;353;4;4;7041.13;7.04
23273;145;299;10;10;9503.19;9.50
23274;259;65;3;3;9025.16;9.03
23275;259;65;3;3;1813.43;1.81
23276;-1;NA;13;NA;0.00;100.00
23277;931;292;13;13;9323.73;9.32
23278;254;206;1;1;3882.97;3.88
23279;277;64;8;8;17393.74;17.39
23280;531;184;6;6;8319.96;8.32
23281;570;115;9;9;3915.11;3.92
23282;38;443;2;2;21076.08;21.08
23283;626;86;8;8;5444.73;5.44
23284;153;371;13;13;3882.84;3.88
23285;127;478;12;12;9952.47;9.95
23286;434;217;13;13;12853.80;12.85
23287;509;278;7;7;10035.26;10.04
23288;440;297;7;7;16516.84;16.52
23289;48;221;6;6;7407.71;7.41
23290;413;417;5;5;9385.40;9.39
23291;624;24;5;5;12423.43;12.42
23292;566;280;2;2;10418.28;10.42
23293;543;362;6;6;6641.38;6.64
23294;955;403;11;11;16220.63;16.22
23295;698;120;8;8;6258.80;6.26
23296;933;382;1;1;9878.63;9.88
23297;175;498;6;6;5769.46;5.77
23298;571;477;8;8;4693.01;4.69
23299;217;393;4;4;15449.13;15.45
23300;707;151;5;5;8673.06;8.67
23301;206;30;1;1;8655.24;8.66
23302;869;109;12;12;5072.92;5.07
23303;150;397;4;4;2773.36;2.77
23304;78;347;8;8;10828.69;10.83
23305;225;401;4;4;5156.28;5.16
23306;388;186;6;6;2726.26;2.73
23307;587;34;5;5;11682.34;11.68
23308;257;462;5;5;7491.78;7.49
23309;60;192;13;13;3048.66;3.05
23310;694;78;2;2;16925.04;16.93
23311;102;216;5;5;2360.64;2.36
23312;633;75;13;13;15535.62;15.54
23313;33;493;10;10;10204.18;10.20
23314;107;119;9;9;11104.54;11.10
23315;143;388;9;9;968.92;0.97
23316;319;278;2;2;21372.23;21.37
23317;639;202;8;8;8468.75;8.47
23318;340;187;1;1;15722.98;15.72
23319;936;391;1;1;5732.33;5.73
23320;32;158;8;8;14580.00;14.58
23321;341;34;8;8;16712.26;16.71
23322;136;462;7;7;2257.72;2.26
23323;451;175;6;6;4081.41;4.08
23324;428;344;13;13;3419.44;3.42
23325;603;327;1;1;13134.01;13.13
23326;296;107;6;6;7979.49;7.98
23327;180;188;4;4;7655.35;7.66
23328;525;107;8;8;11512.35;11.51
23329;389;339;11;11;9179.87;9.18
23330;220;237;2;2;4047.05;4.05
23331;384;6;7;7;6156.88;6.16
23332;302;455;12;12;5080.39;5.08
23333;856;136;10;10;10058.75;10.06
23334;874;188;3;3;7505.68;7.51
23335;481;229;5;5;4568.64;4.57
23336;603;327;1;1;6877.24;6.88
23337;234;415;12;12;10189.45;10.19
23338;138;40;9;9;9758.58;9.76
23339;596;273;3;3;22872.12;22.87
23340;856;136;10;10;2649.55;2.65
23341;669;113;7;7;7779.65;7.78
23342;1;379;12;12;9502.47;9.50
23343;656;136;2;2;13081.72;13.08
23344;866;227;3;3;7860.39;7.86
23345;202;284;11;11;6167.53;6.17
23346;-1;NA;6;NA;0.00;100.00
23347;444;163;3;3;10105.94;10.11
23348;315;198;2;2;9348.65;9.35
23349;-1;NA;1;NA;0.00;100.00
23350;678;421;5;5;21249.47;21.25
23351;218;246;13;13;2989.47;2.99
23352;288;202;11;11;4560.36;4.56
23353;508;426;13;13;7073.00;7.07
23354;396;441;11;11;17347.55;17.35
23355;373;252;7;7;6711.88;6.71
23356;333;325;13;13;1223.12;1.22
23357;185;423;12;12;5371.79;5.37
23358;573;81;11;11;906.98;0.91
23359;-1;NA;4;NA;0.00;100.00
23360;535;267;6;6;21945.60;21.95
23361;303;109;4;4;16606.34;16.61
23362;273;455;4;4;11190.52;11.19
23363;940;47;13;13;10904.37;10.90
23364;933;382;1;1;7750.68;7.75
23365;416;303;12;12;16856.20;16.86
23366;301;94;3;3;13983.89;13.98
23367;417;65;2;2;6893.71;6.89
23368;242;27;9;9;5594.55;5.59
23369;882;463;8;8;2949.83;2.95
23370;517;236;4;4;5484.99;5.48
23371;550;119;10;10;13588.42;13.59
23372;384;6;7;7;5762.33;5.76
23373;723;34;8;8;16036.09;16.04
23374;862;288;11;11;8154.07;8.15
23375;779;45;7;7;12245.18;12.25
23376;885;129;5;5;19753.70;19.75
23377;716;492;12;12;3766.71;3.77
23378;791;313;2;2;13923.62;13.92
23379;658;25;9;9;11160.10;11.16
23380;135;327;7;7;6975.52;6.98
23381;892;13;3;3;10426.20;10.43
23382;285;155;9;9;7008.16;7.01
23383;608;469;2;2;10370.33;10.37
23384;447;300;6;6;6344.27;6.34
23385;100;128;12;12;6383.09;6.38
23386;661;117;13;13;6823.16;6.82
23387;358;418;12;12;9343.77;9.34
23388;-1;NA;1;NA;0.00;100.00
23389;555;330;12;12;14884.46;14.88
23390;591;357;1;1;5472.44;5.47
23391;154;130;7;7;8353.76;8.35
23392;321;474;8;8;8616.94;8.62
23393;322;285;11;11;4020.72;4.02
23394;196;136;10;10;10383.26;10.38
23395;595;307;4;4;5429.18;5.43
23396;735;75;10;10;17020.69;17.02
23397;576;67;12;12;3685.09;3.69
23398;-1;NA;8;NA;0.00;100.00
23399;219;193;6;6;8276.49;8.28
23400;714;100;6;6;5867.86;5.87
23401;296;107;6;6;14165.22;14.17
23402;899;218;6;6;3643.40;3.64
23403;947;43;4;4;13559.06;13.56
23404;510;420;12;12;18693.41;18.69
23405;342;370;10;10;9954.00;9.95
23406;97;24;4;4;5143.79;5.14
23407;248;382;7;7;12578.51;12.58
23408;555;330;12;12;2437.27;2.44
23409;115;94;1;1;8747.49;8.75
23410;296;107;6;6;12553.43;12.55
23411;273;455;4;4;18484.07;18.48
23412;-1;NA;6;NA;0.00;100.00
23413;292;428;4;4;5325.80;5.33
23414;810;206;12;12;7243.48;7.24
23415;203;109;1;1;9768.19;9.77
23416;842;184;7;7;10335.13;10.34
23417;552;33;7;7;18329.85;18.33
23418;762;485;9;9;10666.30;10.67
23419;323;489;5;5;2313.08;2.31
23420;257;462;5;5;8505.99;8.51
23421;731;185;10;10;1644.50;1.64
23422;79;38;1;1;8652.86;8.65
23423;936;391;1;1;5948.31;5.95
23424;137;376;6;6;8872.13;8.87
23425;235;204;10;10;5536.71;5.54
23426;722;136;11;11;6885.70;6.89
23427;377;79;13;13;6934.10;6.93
23428;525;107;8;8;11446.05;11.45
23429;856;136;10;10;5049.66;5.05
23430;842;184;7;7;9564.14;9.56
23431;559;250;9;9;4397.97;4.40
23432;96;374;6;6;11538.72;11.54
23433;686;425;1;1;13247.99;13.25
23434;603;327;1;1;6473.07;6.47
23435;966;57;1;1;12477.15;12.48
23436;709;442;10;10;14272.48;14.27
23437;819;269;11;11;7048.71;7.05
23438;297;306;13;13;14953.24;14.95
23439;93;143;10;10;7650.12;7.65
23440;342;370;10;10;6749.28;6.75
23441;136;462;7;7;12199.18;12.20
23442;940;47;13;13;8439.96;8.44
23443;932;172;9;9;6156.38;6.16
23444;333;325;13;13;13261.66;13.26
23445;224;37;11;11;1842.80;1.84
23446;14;146;3;3;2058.98;2.06
23447;468;477;3;3;12039.76;12.04
23448;829;168;2;2;4054.47;4.05
23449;273;455;4;4;18096.84;18.10
23450;571;477;8;8;13910.02;13.91
23451;201;69;13;13;10868.52;10.87
23452;956;130;4;4;8292.82;8.29
23453;819;269;11;11;14070.25;14.07
23454;758;245;5;5;10063.74;10.06
23455;-1;NA;2;NA;0.00;100.00
23456;824;47;8;8;17752.51;17.75
23457;353;236;1;1;16652.12;16.65
23458;534;448;10;10;3912.78;3.91
23459;363;326;1;1;13829.97;13.83
23460;315;198;2;2;12989.10;12.99
23461;861;121;13;13;16209.15;16.21
23462;964;266;10;10;12625.09;12.63
23463;728;235;11;11;8055.35;8.06
23464;641;333;1;1;7368.33;7.37
23465;637;73;10;10;5004.78;5.00
23466;315;198;2;2;6933.91;6.93
23467;396;441;11;11;7204.59;7.20
23468;85;482;8;8;7812.30;7.81
23469;-1;NA;8;NA;0.00;100.00
23470;746;288;1;1;15881.34;15.88
23471;170;131;4;4;4214.91;4.21
23472;496;55;10;10;7356.83;7.36
23473;71;423;5;5;8971.53;8.97
23474;782;181;3;3;11025.90;11.03
23475;79;38;1;1;4317.92;4.32
23476;732;400;12;12;6412.58;6.41
23477;897;499;6;6;5817.87;5.82
23478;185;423;12;12;15022.20;15.02
23479;40;101;8;8;6520.44;6.52
23480;87;443;3;3;17497.55;17.50
23481;235;204;10;10;726.41;0.73
23482;309;391;12;12;8455.44;8.46
23483;888;286;3;3;6278.88;6.28
23484;970;67;5;5;6891.77;6.89
23485;607;182;7;7;13950.56;13.95
23486;906;22;9;9;15832.16;15.83
23487;824;47;8;8;11907.47;11.91
23488;894;10;3;3;5414.11;5.41
23489;580;192;4;4;9571.36;9.57
23490;426;466;11;11;10897.35;10.90
23491;592;434;13;13;13426.41;13.43
23492;871;297;10;10;5651.06;5.65
23493;708;118;9;9;9647.64;9.65
23494;21;83;4;4;7672.14;7.67
23495;788;142;10;10;9003.06;9.00
23496;57;85;11;11;12342.10;12.34
23497;674;126;8;8;7926.26;7.93
23498;832;260;5;5;3696.63;3.70
23499;65;84;3;3;8007.13;8.01
23500;193;182;12;12;5063.33;5.06
23501;417;65;2;2;8643.43;8.64
23502;-1;NA;12;NA;0.00;100.00
23503;860;223;8;8;3659.35;3.66
23504;257;462;5;5;10969.21;10.97
23505;289;435;11;11;5914.30;5.91
23506;440;297;7;7;9877.20;9.88
23507;80;201;3;3;4456.17;4.46
23508;777;247;9;9;6363.54;6.36
23509;976;497;5;5;16041.17;16.04
23510;680;85;8;8;12740.23;12.74
23511;362;473;11;11;2598.14;2.60
23512;586;6;10;10;13902.82;13.90
23513;487;25;10;10;13390.43;13.39
23514;615;431;12;12;3605.16;3.61
23515;56;297;4;4;11668.00;11.67
23516;88;354;4;4;2082.25;2.08
23517;497;168;13;13;7387.97;7.39
23518;872;127;10;10;11587.18;11.59
23519;910;299;3;3;1606.04;1.61
23520;665;398;3;3;3267.50;3.27
23521;-1;NA;13;NA;0.00;100.00
23522;162;84;1;1;17303.33;17.30
23523;467;163;2;2;18306.40;18.31
23524;339;0;12;12;4831.71;4.83
23525;619;140;13;13;3504.90;3.50
23526;-1;NA;3;NA;0.00;100.00
23527;966;57;1;1;2429.87;2.43
23528;433;376;12;12;1777.56;1.78
23529;437;116;11;11;16727.57;16.73
23530;708;118;9;9;6073.22;6.07
23531;93;143;10;10;4463.42;4.46
23532;743;303;6;6;7132.57;7.13
23533;373;252;7;7;10057.09;10.06
23534;584;98;6;6;9092.36;9.09
23535;243;109;2;2;3157.18;3.16
23536;778;109;2;2;3337.23;3.34
23537;109;56;5;5;1491.55;1.49
23538;658;25;9;9;3034.76;3.03
23539;698;120;8;8;1469.24;1.47
23540;276;355;12;12;6269.64;6.27
23541;909;292;2;2;5897.62;5.90
23542;522;495;10;10;7763.14;7.76
23543;162;84;1;1;14315.99;14.32
23544;498;384;6;6;12506.44;12.51
23545;625;243;8;8;5464.50;5.46
23546;934;362;8;8;8394.79;8.39
23547;543;362;6;6;9474.38;9.47
23548;908;61;13;13;6121.19;6.12
23549;337;245;10;10;19672.11;19.67
23550;72;30;8;8;8826.01;8.83
23551;375;498;3;3;8028.47;8.03
23552;402;217;2;2;5896.35;5.90
23553;-1;NA;5;NA;0.00;100.00
